Logged,dvchost,processCmd,fileName,eventName,act,endpointHostName,objectUser
2023-09-11 09:32:54,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:53,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Intune Management Extension\SensorLogonTask.exe"" SensorFramework-LogonTask-{100ee514-48c8-f419-6760-6fb8cb2767cd}","[""System.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90538,NT AUTHORITY\SYSTEM
2023-09-11 09:32:53,ibcxap.manage.trendmicro.com,"""C:\Program Files\Dell\SupportAssistAgent\bin\FrameworkAgents\SupportAssistInstaller.exe"" AutoUpdate","[""System.Core.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-700396,GLOBAL\tejashri.athalye
2023-09-11 09:32:53,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\Common7\IDE\devenv.exe"" ""C:\Users\Graeme.Tanner\OneDrive - NEC Software Solutions\Documents\Visual Studio 2019\Developments\PerformRAB\ResourceAllocation.sln""","[""Microsoft.VisualStudio.Web.Exports.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-800590,GLOBAL\Graeme.Tanner
2023-09-11 09:32:53,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\Common7\IDE\devenv.exe"" ""C:\Users\Graeme.Tanner\OneDrive - NEC Software Solutions\Documents\Visual Studio 2019\Developments\PerformRAB\ResourceAllocation.sln""","[""stdole.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-800590,GLOBAL\Graeme.Tanner
2023-09-11 09:32:53,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\Common7\IDE\devenv.exe"" ""C:\Users\Graeme.Tanner\OneDrive - NEC Software Solutions\Documents\Visual Studio 2019\Developments\PerformRAB\ResourceAllocation.sln""","[""Microsoft.VisualStudio.CodingConventions.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-800590,GLOBAL\Graeme.Tanner
2023-09-11 09:32:53,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\Common7\IDE\devenv.exe"" ""C:\Users\Graeme.Tanner\OneDrive - NEC Software Solutions\Documents\Visual Studio 2019\Developments\PerformRAB\ResourceAllocation.sln""","[""Microsoft.VisualStudio.Web.HTML.Implementation.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-800590,GLOBAL\Graeme.Tanner
2023-09-11 09:32:53,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Visual Studio\2019\Professional\Common7\IDE\devenv.exe"" ""C:\Users\Graeme.Tanner\OneDrive - NEC Software Solutions\Documents\Visual Studio 2019\Developments\PerformRAB\ResourceAllocation.sln""","[""Microsoft.WebTools.Languages.Html.VS.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-800590,GLOBAL\Graeme.Tanner
2023-09-11 09:32:53,ibcxap.manage.trendmicro.com,"""C:\Program Files\Dell\SupportAssistAgent\bin\FrameworkAgents\SupportAssistInstaller.exe"" AutoUpdate","[""WindowsBase.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-700396,GLOBAL\tejashri.athalye
2023-09-11 09:32:53,ibcxap.manage.trendmicro.com,"""C:\Program Files\Dell\SupportAssistAgent\bin\FrameworkAgents\SupportAssistInstaller.exe"" AutoUpdate","[""PresentationCore.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-700396,GLOBAL\tejashri.athalye
2023-09-11 09:32:53,ibcxap.manage.trendmicro.com,"""C:\Program Files\Dell\SupportAssistAgent\bin\FrameworkAgents\SupportAssistInstaller.exe"" AutoUpdate","[""System.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",MUM-LAP-700396,GLOBAL\tejashri.athalye
2023-09-11 09:32:53,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:53,,"""C:\Users\snehal.ubhare\AppData\Local\Kingsoft\WPS Office\12.2.0.13201\office6\wpscloudsvr.exe"" /wpscloudlaunch /run_plugin /plugin_name=ktaskschdtool /plugin_entry=ktaskschdtool.dll /task=wpsexternal /launchtask /ver=1.0 /start_from=task_external",,BEHAVIORAL_VIOLATION,"[""Notify""]",MUM-LAP-700186,
2023-09-11 09:32:52,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\LANDesk\LDClient\PolicySync.exe"" /localsched","[""System.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",DESKTOP-5SI4DGE,NT AUTHORITY\SYSTEM
2023-09-11 09:32:52,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\LANDesk\LDClient\PolicySync.exe"" /localsched","[""System.Configuration.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",DESKTOP-5SI4DGE,NT AUTHORITY\SYSTEM
2023-09-11 09:32:52,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\LANDesk\LDClient\PolicySync.exe"" /localsched","[""System.Core.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",DESKTOP-5SI4DGE,NT AUTHORITY\SYSTEM
2023-09-11 09:32:52,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\LANDesk\LDClient\PolicySync.exe"" /localsched","[""System.Xml.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",DESKTOP-5SI4DGE,NT AUTHORITY\SYSTEM
2023-09-11 09:32:52,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:52,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:51,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:51,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:51,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:51,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:51,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:51,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:51,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:51,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:50,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:49,ibcxap.manage.trendmicro.com,C:\Windows\Explorer.EXE,"[""fzshellext_64.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90727,GLOBAL\graham.knowles
2023-09-11 09:32:49,ibcxap.manage.trendmicro.com,C:\Windows\system32\wbem\wmiprvse.exe,"[""srvcli.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-800746,NT AUTHORITY\NETWORK SERVICE
2023-09-11 09:32:49,ibcxap.manage.trendmicro.com,C:\windows\Explorer.EXE,"[""System.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-60765,PSSE\psn.marc.liddle
2023-09-11 09:32:49,ibcxap.manage.trendmicro.com,C:\windows\Explorer.EXE,"[""System.Drawing.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-60765,PSSE\psn.marc.liddle
2023-09-11 09:32:49,ibcxap.manage.trendmicro.com,C:\windows\Explorer.EXE,"[""System.Core.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-60765,PSSE\psn.marc.liddle
2023-09-11 09:32:49,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:49,ibcxap.manage.trendmicro.com,C:\Windows\system32\pacjsworker.exe efc7c165-189e-4953-9dde-339d75bda39c 95a3343c-e4a9-4a27-8b64-c5b5ad1eb5a6,"[""TmUmEvt64.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-800746,NT AUTHORITY\LOCAL SERVICE
2023-09-11 09:32:49,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Intune Management Extension\agentexecutor.exe""  -proxy  ""GLOBAL\nicholas.dutton"" https://fef.amsub0502.manage.microsoft.com/TrafficGateway/TrafficRoutingService/SideCar/StatelessSideCarGatewayService","[""System.Xml.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90506,GLOBAL\nicholas.dutton
2023-09-11 09:32:49,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Intune Management Extension\agentexecutor.exe""  -proxy  ""GLOBAL\nicholas.dutton"" https://fef.amsub0502.manage.microsoft.com/TrafficGateway/TrafficRoutingService/SideCar/StatelessSideCarGatewayService","[""System.Core.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90506,GLOBAL\nicholas.dutton
2023-09-11 09:32:49,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:49,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:49,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Intune Management Extension\agentexecutor.exe""  -proxy  ""GLOBAL\nicholas.dutton"" https://fef.amsub0502.manage.microsoft.com/TrafficGateway/TrafficRoutingService/SideCar/StatelessSideCarGatewayService","[""System.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90506,GLOBAL\nicholas.dutton
2023-09-11 09:32:49,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft Intune Management Extension\agentexecutor.exe""  -proxy  ""GLOBAL\nicholas.dutton"" https://fef.amsub0502.manage.microsoft.com/TrafficGateway/TrafficRoutingService/SideCar/StatelessSideCarGatewayService","[""System.Configuration.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-90506,GLOBAL\nicholas.dutton
2023-09-11 09:32:49,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /ua /installsource scheduler","[""TmUmEvt.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-800746,NT AUTHORITY\SYSTEM
2023-09-11 09:32:49,ibcxap.manage.trendmicro.com,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s WinHttpAutoProxySvc,"[""pacjsworker.exe""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-800746,NT AUTHORITY\LOCAL SERVICE
2023-09-11 09:32:49,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /ua /installsource scheduler","[""windows.storage.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-800746,NT AUTHORITY\SYSTEM
2023-09-11 09:32:49,ibcxap.manage.trendmicro.com,C:\Windows\System32\svchost.exe -k utcsvc -p,"[""npmproxy.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-800746,NT AUTHORITY\SYSTEM
2023-09-11 09:32:49,ibcxap.manage.trendmicro.com,C:\Windows\system32\pacjsworker.exe efc7c165-189e-4953-9dde-339d75bda39c 95a3343c-e4a9-4a27-8b64-c5b5ad1eb5a6,"[""winhttp.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-800746,NT AUTHORITY\LOCAL SERVICE
2023-09-11 09:32:49,ibcxap.manage.trendmicro.com,C:\Windows\system32\pacjsworker.exe efc7c165-189e-4953-9dde-339d75bda39c 95a3343c-e4a9-4a27-8b64-c5b5ad1eb5a6,"[""Chakra.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-800746,NT AUTHORITY\LOCAL SERVICE
2023-09-11 09:32:49,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /ua /installsource scheduler","[""wldp.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-800746,NT AUTHORITY\SYSTEM
2023-09-11 09:32:49,ibcxap.manage.trendmicro.com,C:\Windows\System32\svchost.exe -k utcsvc -p,"[""updatepolicy.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-800746,NT AUTHORITY\SYSTEM
2023-09-11 09:32:49,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:48,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:48,UK1-V-TN-DDI-01,,"[""Home2.jpg""]",SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:48,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:48,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:48,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Citrix\ICA Client\Receiver\FeatureFlag\CWAFeatureFlagUpdater.exe"" ","[""System.Xml.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-91135,PSSE\psn.Bridie.McKeefery
2023-09-11 09:32:48,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Citrix\ICA Client\Receiver\FeatureFlag\CWAFeatureFlagUpdater.exe"" ","[""System.Runtime.Serialization.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-91135,PSSE\psn.Bridie.McKeefery
2023-09-11 09:32:48,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:48,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Citrix\ICA Client\Receiver\FeatureFlag\CWAFeatureFlagUpdater.exe"" ","[""System.Configuration.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-91135,PSSE\psn.Bridie.McKeefery
2023-09-11 09:32:48,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:48,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:47,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:47,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:47,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\LANDesk\LDClient\PolicySync.exe"" /enforce","[""System.Xml.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",VM-AT-QA07,NT AUTHORITY\SYSTEM
2023-09-11 09:32:47,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\LANDesk\LDClient\PolicySync.exe"" /enforce","[""System.Core.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",VM-AT-QA07,NT AUTHORITY\SYSTEM
2023-09-11 09:32:47,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\LANDesk\LDClient\PolicySync.exe"" /enforce","[""System.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",VM-AT-QA07,NT AUTHORITY\SYSTEM
2023-09-11 09:32:47,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Citrix\ICA Client\Receiver\FeatureFlag\CWAFeatureFlagUpdater.exe"" ","[""System.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-91135,PSSE\psn.Bridie.McKeefery
2023-09-11 09:32:47,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Citrix\ICA Client\Receiver\FeatureFlag\CWAFeatureFlagUpdater.exe"" ","[""System.Core.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-91135,PSSE\psn.Bridie.McKeefery
2023-09-11 09:32:47,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\Citrix\ICA Client\Receiver\FeatureFlag\CWAFeatureFlagUpdater.exe"" ","[""System.Net.Http.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-91135,PSSE\psn.Bridie.McKeefery
2023-09-11 09:32:47,ibcxap.manage.trendmicro.com,"""C:\Program Files (x86)\LANDesk\LDClient\PolicySync.exe"" /enforce","[""System.Configuration.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",VM-AT-QA07,NT AUTHORITY\SYSTEM
2023-09-11 09:32:46,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:46,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:46,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:46,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:46,ibcxap.manage.trendmicro.com,"""C:\RDCMan\RDCMan.exe"" ","[""Accessibility.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-801027,GLOBAL\Kate.Wooster
2023-09-11 09:32:46,ibcxap.manage.trendmicro.com,"""C:\Program Files\Microsoft SQL Server\MSSQL15.SQLEXPRESS\MSSQL\Binn\sqlceip.exe"" -Service SQLEXPRESS","[""System.Xml.Linq.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-800012,NT SERVICE\SQLTELEMETRY$SQLEXPRESS
2023-09-11 09:32:46,ibcxap.manage.trendmicro.com,"""C:\Program Files\Microsoft SQL Server\MSSQL15.SQLEXPRESS\MSSQL\Binn\sqlceip.exe"" -Service SQLEXPRESS","[""System.Management.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-800012,NT SERVICE\SQLTELEMETRY$SQLEXPRESS
2023-09-11 09:32:46,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:46,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:46,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:46,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:45,ibcxap.manage.trendmicro.com,"""C:\Program Files\Microsoft SQL Server\MSSQL15.SQLEXPRESS\MSSQL\Binn\sqlceip.exe"" -Service SQLEXPRESS","[""System.EnterpriseServices.Wrapper.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-800012,NT SERVICE\SQLTELEMETRY$SQLEXPRESS
2023-09-11 09:32:45,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:45,ibcxap.manage.trendmicro.com,"""C:\Program Files\Microsoft SQL Server\MSSQL15.SQLEXPRESS\MSSQL\Binn\sqlceip.exe"" -Service SQLEXPRESS","[""System.EnterpriseServices.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-800012,NT SERVICE\SQLTELEMETRY$SQLEXPRESS
2023-09-11 09:32:45,ibcxap.manage.trendmicro.com,"""C:\Program Files\Microsoft SQL Server\MSSQL15.SQLEXPRESS\MSSQL\Binn\sqlceip.exe"" -Service SQLEXPRESS","[""System.Transactions.ni.dll""]",APPLICATION_CONTROL_VIOLATION,"[""Assessment (Allow)""]",LT-800012,NT SERVICE\SQLTELEMETRY$SQLEXPRESS
2023-09-11 09:32:45,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:45,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:45,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:45,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:45,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:45,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:45,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
2023-09-11 09:32:44,UK1-V-TN-DDI-01,,,SECURITY_RISK_DETECTION,"[""not blocked""]",,
